#heuristic2.csv
#
#
#
group,number,graphname,n_vertices,n_edges,duration,studentDfvsLen,studentDfvs,goodDfvsLen
h2,72066,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72067,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72068,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72069,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72070,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72071,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72072,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72073,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72074,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72075,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72076,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72077,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72078,cyc_3000-03.txt,3000,9058,200,0,,0
h2,72079,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72080,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72081,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72082,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72083,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72084,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72085,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72086,cyc_3000-03.txt,3000,9058,200,0,,0
h2,72087,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72088,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72089,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72090,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72091,cyc_3000-03.txt,3000,9058,1200,0,,0
h2,72092,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72093,cyc_3000-03.txt,3000,9058,200,0,,0
h2,72094,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72095,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72096,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72097,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72098,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72099,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72100,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72101,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72102,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72103,cyc_3000-03.txt,3000,9058,200,0,,0
h2,72104,cyc_3000-03.txt,3000,9058,200,0,,0
h2,72105,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72106,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72107,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72108,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72109,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72110,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72111,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72112,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72113,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72114,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72115,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72116,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72117,cyc_3000-03.txt,3000,9058,200,0,,0
h2,72118,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72119,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72120,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72121,cyc_3000-03.txt,3000,9058,15500,0,,0
h2,72122,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72123,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72124,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72125,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72126,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72127,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72128,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72129,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72130,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72131,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72132,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72133,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72134,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72135,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72136,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72137,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72138,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72139,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72140,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72141,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72142,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72143,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72144,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72145,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72146,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72147,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72148,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72149,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72150,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72151,cyc_3000-03.txt,3000,9058,1000,0,,0
h2,72152,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72153,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72154,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72155,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72156,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72157,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72158,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72159,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72160,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72161,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72162,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72163,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72164,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72165,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72166,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72167,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72168,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72169,cyc_3000-03.txt,3000,9058,1100,0,,0
h2,72170,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72171,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72172,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72173,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72174,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72175,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72176,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72177,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72178,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72179,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72180,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72181,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72182,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72183,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72184,cyc_3000-03.txt,3000,9058,1100,0,,0
h2,72185,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72186,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72187,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72188,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72189,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72190,cyc_3000-03.txt,3000,9058,1100,0,,0
h2,72191,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72192,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72193,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72194,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72195,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72196,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72197,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72198,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72199,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72200,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72201,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72202,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72203,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72204,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72205,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72206,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72207,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72208,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72209,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72210,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72211,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72212,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72213,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72214,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72215,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72216,cyc_3000-03.txt,3000,9058,1400,0,,0
h2,72217,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72218,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72219,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72220,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72221,cyc_3000-03.txt,3000,9058,1000,0,,0
h2,72222,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72223,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72224,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72225,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72226,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72227,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72228,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72229,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72230,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72231,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72232,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72233,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72234,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72235,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72236,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72237,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72238,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72239,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72240,cyc_3000-03.txt,3000,9058,1000,0,,0
h2,72241,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72242,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72243,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72244,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72245,cyc_3000-03.txt,3000,9058,1200,0,,0
h2,72246,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72247,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72248,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72249,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72250,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72251,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72252,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72253,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72254,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72255,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72256,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72257,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72258,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72259,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72260,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72261,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72262,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72263,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72264,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72265,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72266,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72267,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72268,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72269,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72270,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72271,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72272,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72273,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72274,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72275,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72276,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72277,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72278,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72279,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72280,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72281,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72282,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72283,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72284,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72285,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72286,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72287,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72288,cyc_3000-03.txt,3000,9058,1100,0,,0
h2,72289,cyc_3000-03.txt,3000,9058,2100,0,,0
h2,72290,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72291,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72292,cyc_3000-03.txt,3000,9058,1000,0,,0
h2,72293,cyc_3000-03.txt,3000,9058,1200,0,,0
h2,72294,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72295,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72296,cyc_3000-03.txt,3000,9058,1300,0,,0
h2,72297,cyc_3000-03.txt,3000,9058,1400,0,,0
h2,72298,cyc_3000-03.txt,3000,9058,1700,0,,0
h2,72299,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72300,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72301,cyc_3000-03.txt,3000,9058,1900,0,,0
h2,72302,cyc_3000-03.txt,3000,9058,1100,0,,0
h2,72303,cyc_3000-03.txt,3000,9058,1000,0,,0
h2,72304,cyc_3000-03.txt,3000,9058,1200,0,,0
h2,72305,cyc_3000-03.txt,3000,9058,1000,0,,0
h2,72306,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72307,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72308,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72309,cyc_3000-03.txt,3000,9058,1100,0,,0
h2,72310,cyc_3000-03.txt,3000,9058,1200,0,,0
h2,72311,cyc_3000-03.txt,3000,9058,21200,0,,0
h2,72312,cyc_3000-03.txt,3000,9058,1700,0,,0
h2,72313,cyc_3000-03.txt,3000,9058,2700,0,,0
h2,72314,cyc_3000-03.txt,3000,9058,1800,0,,0
h2,72315,cyc_3000-03.txt,3000,9058,2600,0,,0
h2,72316,cyc_3000-03.txt,3000,9058,2100,0,,0
h2,72317,cyc_3000-03.txt,3000,9058,1600,0,,0
h2,72318,cyc_3000-03.txt,3000,9058,1000,0,,0
h2,72319,cyc_3000-03.txt,3000,9058,1100,0,,0
h2,72320,cyc_3000-03.txt,3000,9058,9100,0,,0
h2,72321,cyc_3000-03.txt,3000,9058,1600,0,,0
h2,72322,cyc_3000-03.txt,3000,9058,2100,0,,0
h2,72323,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72324,cyc_3000-03.txt,3000,9058,2000,0,,0
h2,72325,cyc_3000-03.txt,3000,9058,1600,0,,0
h2,72326,cyc_3000-03.txt,3000,9058,1800,0,,0
h2,72327,cyc_3000-03.txt,3000,9058,1400,0,,0
h2,72328,cyc_3000-03.txt,3000,9058,1500,0,,0
h2,72329,cyc_3000-03.txt,3000,9058,2100,0,,0
h2,72330,cyc_3000-03.txt,3000,9058,2500,0,,0
h2,72331,cyc_3000-03.txt,3000,9058,1600,0,,0
h2,72332,cyc_3000-03.txt,3000,9058,1400,0,,0
h2,72333,cyc_3000-03.txt,3000,9058,1000,0,,0
h2,72334,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72335,cyc_3000-03.txt,3000,9058,1100,0,,0
h2,72336,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72337,cyc_3000-03.txt,3000,9058,1100,0,,0
h2,72338,cyc_3000-03.txt,3000,9058,1400,0,,0
h2,72339,cyc_3000-03.txt,3000,9058,1300,0,,0
h2,72340,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72341,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72342,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72343,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72344,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72345,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72346,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72347,cyc_3000-03.txt,3000,9058,1200,0,,0
h2,72348,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72349,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72350,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72351,cyc_3000-03.txt,3000,9058,1000,0,,0
h2,72352,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72353,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72354,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72355,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72356,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72357,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72358,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72359,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72360,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72361,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72362,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72363,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72364,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72365,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72366,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72367,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72368,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72369,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72370,cyc_3000-03.txt,3000,9058,1000,0,,0
h2,72371,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72372,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72373,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72374,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72375,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72376,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72377,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72378,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72379,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72380,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72381,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72382,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72383,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72384,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72385,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72386,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72387,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72388,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72389,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72390,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72391,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72392,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72393,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72394,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72395,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72396,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72397,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72398,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72399,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72400,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72401,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72402,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72403,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72404,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72405,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72406,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72407,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72408,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72409,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72410,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72411,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72412,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72413,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72414,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72415,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72416,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72417,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72418,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72419,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72420,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72421,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72422,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72423,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72424,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72425,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72426,cyc_3000-03.txt,3000,9058,1200,0,,0
h2,72427,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72428,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72429,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72430,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72431,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72432,cyc_3000-03.txt,3000,9058,700,0,,0
h2,72433,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72434,cyc_3000-03.txt,3000,9058,1100,0,,0
h2,72435,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72436,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72437,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72438,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72439,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72440,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72441,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72442,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72443,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72444,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72445,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72446,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72447,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72448,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72449,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72450,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72451,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72452,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72453,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72454,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72455,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72456,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72457,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72458,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72459,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72460,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72461,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72462,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72463,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72464,cyc_3000-03.txt,3000,9058,900,0,,0
h2,72465,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72466,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72467,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72468,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72469,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72470,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72471,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72472,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72473,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72474,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72475,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72476,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72477,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72478,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72479,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72480,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72481,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72482,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72483,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72484,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72485,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72486,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72487,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72488,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72489,cyc_3000-03.txt,3000,9058,300,0,,0
h2,72490,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72491,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72492,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72493,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72494,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72495,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72496,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72497,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72498,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72499,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72500,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72501,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72502,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72503,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72504,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72505,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72506,cyc_3000-03.txt,3000,9058,400,0,,0
h2,72507,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72508,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72509,cyc_3000-03.txt,3000,9058,500,0,,0
h2,72510,cyc_3000-03.txt,3000,9058,800,0,,0
h2,72511,cyc_3000-03.txt,3000,9058,600,0,,0
h2,72512,cyc_3000-03.txt,3000,9058,500,0,,0
